iso_id,total_population,weighted_income
758f73a7-4ed7-4aa9-b1ca-fcf60141f804_8min,122010.0,55718.60220473732
75976563-814a-44a7-9ba9-3805d45872f6_8min,225176.0,96519.6025242477
75bb851c-6d3f-48f3-9bb7-d30c572c1fc5_8min,90660.0,87190.23393999558
75ed7604-efa2-4c28-a050-8b32ac3b5007_8min,81570.0,103482.51236974378
767b47a5-ac86-4002-a81d-fa96f7dd73df_8min,123810.0,87836.12721104918
76e672d3-a684-40d3-a017-ef2a00faf343_8min,166395.0,133444.56278734337
770a03cb-5447-4e7d-b30e-2373a01a5d97_8min,197294.0,112024.82243251188
770c50bb-a448-4075-b1bc-9fb66f8083b6_8min,108820.0,129304.81739569933
7711f2c6-2700-4fcc-8a0b-e442a4e99ee1_8min,101861.0,75604.3417402146
7749acb3-1ca6-4064-a22d-cd3edeea1216_8min,208297.0,81936.17806305419
77751929-8e6b-4219-80f8-abbbc0f4448a_8min,53575.0,91390.6366588894
77761521-3a82-4e69-a8d6-681f65778cac_8min,120624.0,81489.16485110758
777af320-0d0f-4b8a-86f5-f1b41c30528b_8min,182913.0,102027.44715793847
77884aa6-a584-4069-ae00-eba5b68f59d7_8min,124282.0,95035.43932347404
77d3ac32-47df-4866-a50e-4a1dfc2e2002_8min,184712.0,105082.07209601975
78011b89-191c-4afe-80de-6504ed23ec2c_8min,72647.0,81067.08296282022
784211d9-71e9-4f3b-a840-42193e4944c8_8min,117209.0,200221.50943186958
785da160-7e25-481f-91c6-1e93a8371e7c_8min,28072.0,170282.96341550298
78e1c2f3-109f-488b-b801-e60f9c170841_8min,103089.0,139524.02566714198
78fce473-fa58-465b-9362-032ccdedb83e_8min,198142.0,115859.13548868994
790c128e-7a85-4e00-bd21-b0a2fb785acb_8min,165494.0,113037.18722128899
7911a906-3a1d-43d2-90ce-8eb7c0629bf3_8min,72252.0,106488.43636162321
79265aa0-f691-4163-81cf-b14f3356f69d_8min,112380.0,107753.09923473927
79845cf3-aa17-430f-98a0-c12b396d316b_8min,67141.0,107601.16821316334
7991aee1-55a2-4639-bf9d-cd30e534b5c3_8min,95777.0,52877.4328596636
79ce6b68-4632-4c62-ad08-867c27aab9c3_8min,168963.0,142033.85367802417
79d153db-e79c-419f-bb76-80ea010bca80_8min,107363.0,75562.12631912298
7a4557df-0d5f-464f-a2c5-19da846028b5_8min,82720.0,96938.42987185686
7a874500-f470-4a55-b358-4bc94a825fb8_8min,318941.0,136409.9587196378
7b3acc9d-4c1b-4a17-81f1-6f338ed3486e_8min,147038.0,72138.55277547301
7b63f88d-d3f9-4d46-8340-0f37bbc923ad_8min,40908.0,145404.66084873374
7b7ec05d-7565-48b5-b147-57591ac61b2c_8min,86841.0,85674.01391048008
7b9de23e-fcc1-48da-8492-fc4f692a7377_8min,97011.0,79885.50670542516
7bca22da-64a2-46af-9c4d-10e00516de89_8min,127002.0,76120.68911513205
7bcf0e4c-70aa-444d-877c-6a17c78a4593_8min,77236.0,141641.37845046353
7bd80270-1148-45e5-9d06-41a3ffffaccd_8min,72004.0,173224.0301233265
7bf7ad25-7037-4e3c-85e3-fe9213b88c5b_8min,154972.0,77323.62179619544
7bfbf835-52ad-4074-8ab3-b76ce9cd7169_8min,91034.0,99454.33960937672
7c036803-69e2-4bcc-876d-7670176a94b6_8min,190796.0,103990.71200129982
7c8e2fa6-afe3-4c3e-b354-bbf4ea7e497c_8min,22424.0,119013.70375490545
7cc297b0-7959-4992-b17f-55d339e6171f_8min,110446.0,104703.67734458468
7ce1753d-d11a-4b28-866e-bed6f49f9525_8min,48727.0,129830.48186836866
7d03753d-c3b6-456e-b056-0a886231f42a_8min,39976.0,76765.67605563338
7d827ca0-dd72-49a0-947c-487028d416d9_8min,152960.0,133442.51924686192
7dbc89a1-ba29-4b69-ad3d-d27b8cb33b33_8min,276685.0,59299.97323671323
7ddb8c09-88f9-410c-a87e-f247c19ab79c_8min,67585.0,170564.59918620996
7e65f632-5235-48e2-8c8f-afe4549ac082_8min,142366.0,111754.81593217481
7e89f98f-fb60-4041-9dc7-93d40c52aaba_8min,83250.0,143332.15622822824
7f505351-80dd-409a-ad99-c70028cea30f_8min,94689.0,155520.57668789406
7fd08e60-cb1a-47a0-abf0-2ca6d7b14d02_8min,177536.0,90885.72152126892
800d7e9f-c192-4900-9e1d-23e3f1077cd4_8min,102063.0,110954.30020673506
802f243d-b123-47e6-9159-444c75f1dc4d_8min,74475.0,109681.71387713998
807f9fe4-de12-48b7-a3b3-fb9bceb55c7b_8min,74460.0,88779.8784985227
80ffe0e6-6ffa-4601-8a9d-4aca989fee89_8min,40037.0,65160.66558433449
81088f5d-c472-499f-9bd3-7fdcdf238971_8min,121222.0,107467.94413555296
813b2e2f-abad-4c15-a34d-1a9d50454d04_8min,298676.0,182385.78351457766
81cef1aa-a437-4ddd-9b12-6b3ab558d985_8min,127677.0,91914.03432098185
8209fe41-ae7e-41a7-af67-80a38c6885d5_8min,85732.0,186050.77255867122
822942ab-d4ab-4c23-803d-88582444aed0_8min,64869.0,220800.84087931062
82627a4d-828f-4cea-8570-2688c84e60f6_8min,95343.0,104551.50731569176
8274e607-d066-44cc-b474-a7833f6fabca_8min,93372.0,121952.59740607462
82903d30-e78f-4fad-9f32-0e86cd873550_8min,41730.0,142669.16748142822
8294a16d-5d6b-4536-a397-89a681aba8fe_8min,76688.0,95574.87677341957
82cba04f-56c4-4644-81a9-cfe9d4f30c6f_8min,74043.0,159008.12984346933
82d0e38d-bcba-4bfe-aa37-16435cd488c1_8min,60397.0,116208.21583853502
82d79d25-5a5f-4165-90b1-55b0812d454b_8min,88356.0,57847.60058173752
82e310f3-4eef-483f-9995-230be19ece8a_8min,95881.0,76554.67117572825
82f8c528-68de-4704-b31c-81fbbecf3978_8min,195407.0,157773.27827048162
831198da-60b2-445a-abc3-b512dcd7fbd2_8min,194103.0,82712.53434516725
831204cf-9f35-4b1c-a1de-8cf13cb3ddcb_8min,201713.0,97855.43452826541
835aab45-9bd8-4adb-86c7-c61395e178a1_8min,82675.0,103804.97065618385
83782799-96be-44de-941b-d30e8a6d618e_8min,111393.0,98406.08250967295
838fabac-73d3-474b-b09a-8c9205f9d334_8min,83323.0,149014.52753741463
83f6b503-7e48-4c2a-828b-fb37d56f3eae_8min,198734.0,126293.34800788994
841e091b-e6ba-48e8-ae24-89a41e4bdbdd_8min,92376.0,148326.75653849484
8429e25f-cea2-4dee-9870-2e53b16d8445_8min,103519.0,136743.87205247345
844dba85-ac0c-410f-ac00-fc30d8d216a3_8min,242713.0,130683.98386983803
848d2b50-313f-49f0-a803-5e9782837219_8min,165358.0,85208.01580207792
848fb7e2-fc40-4f33-a7fe-9126343623be_8min,180392.0,59376.28660916227
8490a327-f122-423c-a2db-bf04ca33432c_8min,90891.0,110031.38995060018
84c011f5-9ce6-474c-aa28-ff5f851f63b4_8min,58915.0,74760.23223287787
84c269ce-b180-4859-9463-303d30b01bc5_8min,48463.0,159437.6193384644
84cdf7dc-ff6f-4196-b02a-e3e1ab45670a_8min,42119.0,111640.20674754861
852e8d44-d7bc-49fe-b0d7-24bc7c494e39_8min,113370.0,102377.81710329012
853f8c0f-ff7f-4f19-b44c-d99af2fafd39_8min,104279.0,157612.8619376864
8576f2b7-f9fa-413c-bc6e-bfd89ec19e5a_8min,153222.0,102579.2856639386
858742be-c2ab-4659-8a24-f2403d207ef6_8min,162763.0,117832.93132345803
85925480-3933-4807-a586-cbbe5d88c9cd_8min,18720.0,70589.45972222222
85ef7181-acc1-4e06-a47a-d86117ba1be7_8min,107572.0,105121.07019484624
861fa750-b930-42b3-8d36-db172f4d37fd_8min,156424.0,132204.16782590907
86d47c4f-45b0-48ef-a9f2-40f238f926d4_8min,135881.0,93880.90274578492
86fe2452-1cd8-4bd3-be3d-2efcd05d9031_8min,140115.0,102708.30864646897
87273ee6-ad7c-48e3-ab30-051c991e238d_8min,118801.0,119298.47464246934
873d4e10-e548-4ad4-b68c-85e4566cc003_8min,76722.0,93076.71298975522
87769838-a7d7-4152-9566-09425ec6d3d7_8min,209896.0,78746.66610130732
87a6c43a-3359-4dd3-9f71-5593c8586cdc_8min,163568.0,119451.07384084907
87b05e6f-32fc-4da8-beaa-de687aab7cd7_8min,120060.0,72005.01040313176
87ed2bd1-b376-495c-b5a8-48eefa9b6525_8min,77176.0,42103.509601430495
87fc0172-1ac1-400b-8c02-dff4259e3b61_8min,108612.0,84508.41365594963
88b45448-d2ff-458e-83f5-fa13d07e7d41_8min,147508.0,107135.6162106462
88f08619-84ad-4c5b-85bc-07c13c3aabd7_8min,83756.0,64471.82703328717
89149b58-f73b-4454-a652-d260461ea458_8min,165459.0,166912.43411358705
8915be6e-9d22-4da7-b747-38cc499c9ab3_8min,90833.0,92114.36809309392
891a165c-756c-4443-a222-3f008af97c97_8min,168006.0,110768.36448103044
89d3ca47-da8c-4a4a-b79d-71eefee10bf5_8min,222568.0,134923.6046017397
89d79850-2568-462d-9a64-34b7c1d87b37_8min,47656.0,78489.1445568239
89ec7824-fd78-46b5-89d7-264ef441bff4_8min,120079.0,137071.70802554986
89f58053-3e63-479e-9422-13673f4cf310_8min,70320.0,80511.29775312856
8a16710f-9fc4-437b-a8cf-66984d345a73_8min,210022.0,121971.10344630563
8a49e42a-353f-4033-b7d3-7c151245c846_8min,123240.0,114006.8317267121
8a8656d5-0e3b-45a0-b26e-ffcbae1b2c90_8min,127672.0,151511.89223165612
8a898af2-f0ca-4e02-9aee-9356f3459102_8min,83718.0,95949.9363338828
8ace80e7-bf34-408d-bea0-20c07e2999bc_8min,101260.0,111380.17440252815
8b3a33fd-7cf3-4df6-8ff5-6d6fa2a9b0e5_8min,101296.0,96886.77079055441
8b734efa-7f8a-4f33-aab4-f0b2cf79d249_8min,82105.0,124000.68701053529
8b8e87c4-e188-499b-8440-9241dc0a9e15_8min,131597.0,139851.479562604
8bc0c360-084a-4259-ab19-a4885a3ddfc6_8min,113620.0,82177.58429853899
8bcbde4a-9a8d-41b1-ba97-c193baa9b0e2_8min,104610.0,91536.99265844566
8bd7ad1d-f9f0-43b3-904b-aae3a84f44d3_8min,81057.0,104394.86530466215
8ce7ef6a-023b-4d92-8f53-0562938291ed_8min,112349.0,94321.83901058309
8ddf88bd-574c-4acc-82ce-991bc875b5d9_8min,176877.0,145461.89804779593
8ebd8b42-be83-4fcd-ac18-d0e3a2fd0a80_8min,268832.0,116829.85910531484
8eebabef-db5b-437c-80cf-6b843ca102a0_8min,122062.0,108040.31358653799
8f1942ce-bcfe-4827-87d2-fffb52c6b90a_8min,133793.0,59043.50401740002
8f4e6e9e-636f-4c58-848e-04bc3f76daac_8min,107332.0,155043.11794245892
8fa08c76-c2a9-472f-8c68-95769ec6d830_8min,104876.0,84335.14291162897
8fa90e6e-c550-4fd4-b2e5-22523cb81066_8min,174561.0,81679.18199941568
8fcd5065-a046-4bce-9391-57697fff2d9e_8min,189864.0,91876.11560380062
8fe111d7-30e0-4199-96b3-3cf2a42b98ec_8min,90390.0,102544.52120809825
90181582-b80c-401f-9509-c38c31c2e7a9_8min,83854.0,57477.437391179905
9037c911-f454-4719-bd01-17a17a0e45e4_8min,147912.0,106900.12445237709
90857aca-6ed0-4459-a7f9-d8b9bfac9942_8min,63698.0,92324.16524851644
90955d1c-f8aa-4607-94f1-ca8218ae95a2_8min,208662.0,163993.95950388667
90bb967f-4f74-4fba-9565-5141c4fabc17_8min,75817.0,132206.59191210414
90bc2446-c77a-4658-8ab2-3f9d3823d049_8min,66018.0,95658.29032991003
9114de78-d869-4647-a22e-f058f413a117_8min,94119.0,66987.78877803631
9133e5d1-3f9c-4b1f-b9a3-a640b5bc6518_8min,98946.0,89668.35367776363
91435976-9107-4b4e-aa26-5a6c46af011c_8min,205160.0,80549.74542795867
91a9ac1f-ae0b-4077-9369-f1e04f9bc28c_8min,179170.0,145721.84609588658
92110c99-c404-4408-bb68-607b95e592b1_8min,126771.0,98234.9929558022
922229c5-e558-4e46-b15d-cefb56219f97_8min,117603.0,117979.18977407039
9259605b-e326-4b42-a1bc-d7a1ad8e874e_8min,61239.0,127961.71408742794
92917dde-4685-4c2d-9228-64ffa3ad30c7_8min,120440.0,126761.04672866157
92a64a8e-8221-44bb-853d-17f82c731ebb_8min,61382.0,102212.33190511876
92b0654a-0e80-45bb-9c04-c457304733af_8min,29475.0,76660.234028838
92dd7af8-752e-4fbe-86af-9a4192c44667_8min,135170.0,114228.98678700895
93232179-26fa-409f-9810-041125dcffb8_8min,108646.0,145765.65979419398
933ab64a-961c-4d57-bcc2-fd1c763625ee_8min,93057.0,165211.74372696303
9351f56c-ac81-4bfa-8813-0e9d42b13305_8min,95907.0,100928.04470997945
93529240-0ff0-4b85-9220-ea1bfd9a703b_8min,146903.0,100615.45735621464
937dbd8c-c70a-451e-b3df-77ecc752643b_8min,191696.0,138044.96164760872
939a31f1-93fc-49ea-be9f-6fb28663429f_8min,211798.0,144756.68352392374
93b3d57c-0252-4716-b822-a48d7002eba2_8min,167626.0,90707.13060026488
94223e39-abc1-456f-8b6d-b41184227f35_8min,163870.0,98352.38772197474
949ed3e4-1ebf-499f-a876-215c45f2ddb9_8min,270996.0,131366.12242985136
94d478ec-321a-4b5e-bf25-8b252d39aa54_8min,137698.0,129623.64677046871
94dde5fd-1d53-4566-b5ca-16a758379e2d_8min,92988.0,81357.38567342023
94e2a457-ec6d-4b00-aa05-76bd855809d1_8min,128629.0,136233.02528201262
9502f39c-9348-4b2c-b8db-0a7dd9b19c16_8min,106602.0,123555.56202510271
950ab5bd-35d1-45fb-b3bb-4cdf1c0a8c01_8min,99344.0,91962.09332219358
95113487-2f86-414f-90f6-2fc2ded8aef3_8min,211074.0,117116.06890000663
958709a8-2b99-48c7-9905-6e4de6754fac_8min,346414.0,143936.17311367323
95896570-f41c-4e06-bdac-20034f7d6501_8min,189856.0,117704.3078912439
959e80de-62fe-424f-9ad3-19f0b98c8d71_8min,110136.0,84856.30869107286
95e24a22-0f12-460e-94cb-a4f8cae362ff_8min,53231.0,83739.83083165824
9615bacb-1b0a-4e0d-8ec6-2306a66d7608_8min,120646.0,75608.03136448783
961b30db-e79c-40ed-845e-43e28eebdd9c_8min,124067.0,88620.13051818775
96ffa64a-7101-474f-878c-d75492db249f_8min,98238.0,89442.81739245506
970f6838-4b87-4b9f-a6ae-9489f4e7b5c0_8min,250573.0,76497.7058900999
97223781-92e4-4c8c-b15e-aec71a402a1f_8min,40365.0,96430.2160535117
974ebfc2-cc9d-4483-a51d-4988002b0946_8min,76571.0,158662.5373052461
975b43ef-398a-4976-893a-3aae69150a80_8min,144419.0,106885.34722578054
97672720-0b86-4eca-bea1-e0b398717f18_8min,67316.0,80340.52001010161
9773e500-464f-4260-b6ba-d19a34feb81f_8min,88206.0,156784.83667777703
9783527d-d62f-4df5-92be-8f21161211ec_8min,68514.0,78329.04708526724
9783d05e-6e98-4f58-93bf-3a39ac066ab3_8min,225426.0,164079.77224011428
97b9b6d8-45e1-484a-9c04-91415f3e8a80_8min,75970.0,119911.07023825194
97ed65a9-71b1-40bf-9690-559f2866e053_8min,14551.0,103252.42498797334
98055c83-d0d3-4203-9b1b-61f6d2e2c731_8min,156181.0,121403.86856275731
980da232-f236-408a-a80f-0e2cd61cbf80_8min,82708.0,100189.99574406345
988466a0-4668-4fcc-b821-4dfe023b7b88_8min,64082.0,69448.13314191192
98e21239-c33c-4359-bb86-2ef65ff192e6_8min,172693.0,119812.07282287064
9982fc0f-992a-4112-b90c-afcba35e74e8_8min,58317.0,181945.383610268
99874e21-723a-4829-a0cc-1309167d3fd5_8min,127181.0,76677.57295507977
9a0dbfe5-f793-488a-a5d9-f84271a07283_8min,89075.0,162961.2994891945
9a24c277-2ced-45b0-9209-8e4b02a7c3d0_8min,35427.0,51327.020069438564
9add6024-948a-42d1-833c-958a2f4c6a9e_8min,127421.0,96769.82171698543
9b3aab67-0ad2-44ca-a93c-e6fd5c1de194_8min,86804.0,78178.18390857564
9b4a9a2e-6c27-4904-bc12-b9941d720eff_8min,130526.0,57143.27087323598
9b605e08-6dc5-423a-bed0-2d90fbb2c4a9_8min,74866.0,62052.99511126546
9b846974-90fb-488a-97c3-b551aa96199c_8min,54632.0,178754.20281153903
9bd43406-7a4d-4fc1-8950-93614cff012e_8min,109015.0,96372.03965509334
9bfdd2cd-dd21-4111-88ae-01e83c5391c9_8min,98298.0,143551.15208854707
9c11fc0b-9c55-4c9f-8634-94c1dc3c3539_8min,83159.0,166403.13617287364
9c226f68-5dcd-4184-8015-11fb8fa92209_8min,57436.0,74354.60051187409
9c5926b0-06c6-4bfa-96f3-0f341793ac6e_8min,93494.0,125819.8112820074
9c61df24-594c-41fb-8b9d-a2b81877e34f_8min,57702.0,104972.81835984888
9c72b311-8655-40f7-bb92-e5e1e7e5950a_8min,115153.0,125935.22399763792
9c8c9a9d-6e3d-47ee-ad82-30cf0b36371f_8min,181016.0,130065.18619348566
9cb3d001-0d7b-4142-8e1b-2458f21512df_8min,297151.0,97546.18831839705
9ce9ff8b-c227-4da3-95dc-cab2936b576d_8min,83003.0,140839.0576003277
9d0621af-9234-4314-a132-e9b2dc387602_8min,99590.0,63415.66808916558
9d10ae37-79f3-4fb7-85d0-1f98207b195b_8min,131812.0,90002.43109883774
9d29a58a-5256-4d34-a37d-46eebd44df06_8min,99926.0,139740.85351159857
9d788418-58c1-41e6-89d0-de4e724344d3_8min,123559.0,90182.56377115386
9dd63de0-3a0e-47df-84fa-b318d94b9c21_8min,56235.0,101836.53319107318
9e038477-9d05-4e4d-ab8c-c055448edb29_8min,81584.0,149847.46646401254
9e41d683-0acf-46c5-9b56-e02b9a8c4b43_8min,260435.0,154977.01945207058
9e53e75a-9df1-49b3-bb2f-c41c2abb5f1c_8min,81438.0,74260.28112183501
9e6c176f-d0bc-4985-9df7-93e696ca50cd_8min,69422.0,192669.16386736193
9e8b5227-51d8-4151-8d43-6339b60df30b_8min,188078.0,128288.04146683823
9e9dc2e4-e518-4ce6-9d31-8ef6c7900ed1_8min,71580.0,114435.48473037161
9ea61cad-3d38-4fc6-ae99-051ff84daa17_8min,91810.0,77289.06298878118
9f1d4baf-1865-494a-b9b5-b100d6244ffb_8min,168758.0,115485.26267791749
9f3bcf07-cdf0-47e1-90ea-5ff7bff0ee21_8min,151336.0,80654.6295924301
9f84b513-d43a-42ab-98dd-0293b98c8e62_8min,153895.0,126530.32351278469
9f8781d2-6290-4aff-9c0c-8f64aeb54682_8min,69669.0,148051.04385020598
9f9412e0-9a65-4c33-bb14-89a9c8e8acc7_8min,219667.0,122588.5713648386
9fc3101d-d777-4874-9558-c0adb072e9b9_8min,190581.0,151562.7068490563
9fca1074-3432-4d45-bb2d-77532ec8517c_8min,115763.0,104757.61600856924
9fd74853-4bad-4f1d-a9c7-fcbf27eb1651_8min,92253.0,78806.53550562041
9ff1ceaf-105e-49e1-ace9-af54f2243fbe_8min,158609.0,110055.17658518748
9ffb6fea-329a-4a3b-99b2-5231ef2860a7_8min,126050.0,66999.2712812376
a006cb05-ad0a-469a-9d2d-4a52d1b38963_8min,96492.0,86695.97008042118
a0080573-595d-45dd-8fbf-24aca1f5b342_8min,49388.0,71336.9089859885
a0559f33-2e24-4777-be6a-503010b58e9e_8min,130666.0,105319.40838473666
a05ae687-519f-4b8b-aa92-a9f2cce1725d_8min,122841.0,98979.67402577316
a0602f4b-888e-40ba-93af-b07bf403124d_8min,221761.0,169776.0017586501
a09970a8-6521-48c1-9bc6-200f4e3ba8e9_8min,200760.0,168312.46968519627
a0c5a75a-76bf-4425-ab34-0c0619f95072_8min,101505.0,108461.09044874637
a0c7e7e7-f582-42b3-8e73-187c0a9c9f43_8min,112751.0,79932.45928639214
a0e8dfe3-ce78-4ad5-89b4-d3e84d6e46cb_8min,381840.0,57821.17716059082
a0ea27e4-1f61-4489-8b5d-7965d5a6ee91_8min,105754.0,92177.39159748095
a0ff6e00-7bd6-4953-898d-ad0a211bb0dd_8min,235752.0,99709.44694424649
a107a9f4-2914-4835-a138-03192025b2d8_8min,122689.0,83952.05560400688
a172c850-b20a-4353-9d5e-bffc0eadb6df_8min,87825.0,97850.08502134928
a1790757-289f-413e-9d8b-402005061768_8min,131146.0,107381.03215500282
a1a78956-7a6e-4ff7-99b4-52d30299cd6f_8min,120154.0,72254.4192203339
a1ca338c-c830-4c35-b26a-60269182e05a_8min,172823.0,103224.22017324083
a2080cca-fc5b-4739-83fe-4b321a1e409e_8min,109923.0,82770.7425743475
a21ad6af-9cf0-493b-987e-61a94df97091_8min,256307.0,118629.4158723718
a22489af-26d2-4cb6-97a3-ff2e3e29515f_8min,134006.0,100728.337066997
a2577591-9b53-443e-84a6-1de13b8bbf38_8min,76229.0,69759.9351952669
a2c65770-b692-485b-8e0f-0191193a6a79_8min,83742.0,116660.87441188411
a3004fe7-dd4f-4616-bca0-d490bb4f8b18_8min,90624.0,134822.3137469103
a314826e-6180-44b6-9bce-16124a567309_8min,122453.0,118289.71582566372
a37423f7-33c5-4a20-bfac-7f28417a380e_8min,146819.0,122732.31156730396
a384879f-56a1-4d82-aefe-26e657d7ac25_8min,118343.0,160592.83712598126
a39df043-3350-4412-a257-52ba88f545ab_8min,120022.0,88113.61056306344
a3b02202-81a2-415e-b883-d5e22d1faf2e_8min,133519.0,107307.10997685723
a3caebf8-cbcb-4dc8-bb06-42f1ed73646e_8min,132032.0,173453.04333797868
a3d79687-04da-4733-ae32-8f7963b3bbd8_8min,168750.0,123851.48257777777
a3f577ec-3fda-4883-a825-e2433da0ba22_8min,138171.0,110373.52818608825
a3f95f7e-6d1c-4aa6-b800-f68ae53f8533_8min,68188.0,132142.23358948788
a3fb1f2a-63a9-459f-b553-c0ca4dafb0f8_8min,123961.0,185874.0721436581
a41c6a0a-ba4b-457c-96e7-ade6a8cfb5fa_8min,131177.0,91055.08411535558
a437fb5f-9a30-4390-9f65-a2e960574bf3_8min,124584.0,81032.23551178322
a451dc0d-2eb6-4342-b58b-8bee0db955b6_8min,128029.0,103422.19123792266
a46063bc-2cc3-4a58-9bce-3ea00229d235_8min,98181.0,86701.65163320805
a472d165-aed8-4b29-b399-1bcccc85bc51_8min,108254.0,105568.67118074158
a4986dd7-c08d-41a1-bb62-0ca17e749d47_8min,60401.0,175656.7478021887
a4cb1c72-93fd-4b19-8f5a-b7850d3f8638_8min,70859.0,192342.3647384242
a50b94bb-4549-47ba-a61b-3a043e2875c2_8min,144537.0,129665.292720895
a528d9eb-d4e4-4b26-aab4-581325dab3c2_8min,96665.0,156813.66303212126
a5af1625-5a47-4904-ad05-5b4b89e0790d_8min,164358.0,59036.20695068083
a5fa4519-b62b-454c-be06-9ff921432b87_8min,58334.0,77587.75026571125
a60f81a3-90a3-453e-a682-b4bceb2773e3_8min,205115.0,73512.25748482559
a64c0b92-596f-4611-aab3-03d0222007d5_8min,108433.0,98103.00438058525
a64ee6b6-5138-437c-944c-3938bd4a5db4_8min,181016.0,130065.18619348566
a656428d-2bea-4ee0-a123-a29559981d19_8min,148994.0,65255.00048324094
a65dfc03-b893-4091-8221-7bc088966839_8min,164461.0,168698.93054888392
a6a4b1c4-1ea6-443b-a7f5-fce40069c6b6_8min,119998.0,102820.53761729362
a6de6b6b-fd5f-4002-b2b3-fc2c5aa01df3_8min,145968.0,80873.94914638824
a6e46343-532a-4104-8d96-c0e79769ebed_8min,89356.0,88027.61943238282
a6eb14ef-914f-456c-9a8a-af00cae63172_8min,48602.0,108552.07429735402
a7223d4c-d18c-4d59-9e78-6d0d8e72eca2_8min,101713.0,112471.87378211241
a750c0a7-592c-4ce5-825c-e8326d520621_8min,197974.0,156957.7211098427
a7afbfc2-2160-4c89-a019-067bd3953be6_8min,106426.0,108222.467799222
a7b12e71-e4db-47c7-9ffa-3ff48b155025_8min,44775.0,140996.34948073703
a7e31ab7-bc33-4782-9ead-83d170e4b242_8min,90360.0,167418.50795706065
a7e45d5d-cd28-47ea-a785-10bc131a0780_8min,86386.0,187069.23580209757
a7eeff1e-7674-4313-bd5e-50644f1ece1a_8min,126228.0,103873.60900909465
a817c220-25c6-43f4-976b-5cd709ae834e_8min,110575.0,167209.42250056524
a83169d3-108f-4236-ad12-19c17526ef10_8min,53245.0,106469.74515916988
a84c97e7-a552-44d1-8d0e-fc09ea945a47_8min,86169.0,121106.6684074319
a891b0b6-d4c1-454f-be57-35e46a832fbb_8min,129645.0,69792.29562266188
a8ed0503-7b46-4961-87f2-516d4ad9bc5a_8min,106401.0,99000.63337750584
a8f21925-bc2c-4ad2-8c14-145276176ebc_8min,49800.0,87618.0566064257
a91cca24-2527-4787-82d8-5db610cd6d60_8min,114424.0,156200.58391596167
a9619583-64b4-4228-ba86-d43684cc8c8b_8min,71253.0,125255.26067674343
a9ad3f25-fa1c-42fc-be9c-c1a6b10f2970_8min,204710.0,56123.44317815446
a9d36abd-8cc2-4c33-9d18-65f98f922789_8min,39938.0,103397.19309930393
a9d965c1-c2e3-4fdd-9da6-937a6c2ea781_8min,198650.0,113602.62952428895
aa1df03d-e542-4c71-abd9-c9a1e2d27cfa_8min,90922.0,120290.10742174611
aa426c92-56f3-4b71-9514-d17c20b15461_8min,76861.0,165056.0910865068
ab050924-e40c-4212-bbce-af5fec9af7b0_8min,203678.0,103790.02460746866
ab0a024f-b02c-48a4-8bfd-a65e27122296_8min,179512.0,67613.17737532867
ab3e2540-989b-4f31-aa32-cd656253b5d1_8min,65186.0,70452.46321295983
ab73589a-8a3c-4712-b7aa-81046a22a3c6_8min,78998.0,97211.04408972379
ab84f861-9463-4319-928f-a3faf107a67b_8min,125063.0,92013.75557918809
ab8f73e6-541e-4277-808a-67d68214a960_8min,174199.0,99137.89237022026
aba42e7f-676c-493a-aac1-63398e469795_8min,336904.0,125278.44638532045
aba7e2b4-d53e-4a99-bb4a-d48fb0fe5cef_8min,132177.0,97380.29010342192
aba9efa4-3011-4977-b481-e2a2cf94a4f5_8min,32173.0,106753.96969508594
abbb1c4e-4e02-49d2-a0c3-ba4e73f501d1_8min,133813.0,75626.93029077892
abc4ea15-2383-4023-8693-fb6627d2b407_8min,166471.0,126485.99911095627
abc9d4c2-4467-48b6-95ab-4a9260362fc7_8min,111247.0,131573.06658157075
abdd4594-f6a8-4485-9189-ae74edc878a5_8min,144562.0,163999.32383337253
abede4d2-4b35-4890-a47f-6d6eeb271764_8min,111307.0,124652.17008813462
ac0583c9-d904-4b65-aad4-12f9d02a07a2_8min,105845.0,102284.77996126411
ac866235-7598-49b0-98ad-43b1d0d44894_8min,146873.0,120211.96432291844
acc5ec82-f9d7-4e3d-81d2-e0b6f5215348_8min,144908.0,163555.22562591438
acce4a1c-98ab-4b69-bc33-29fbf07a75ad_8min,83941.0,114898.54278600446
acd4390b-2492-4de1-9463-75102a8c3ca3_8min,104706.0,111964.80160640269
ad168b5e-46ff-42f8-bfac-18f07f376be7_8min,101623.0,90637.48742902689
ad35d4a0-ca94-4213-b03b-4c8b441dfe0f_8min,318469.0,172477.86496644886
ad494399-5f40-4981-9442-27b500bbb165_8min,180849.0,131741.48516718368
ad5ea8c4-a4a3-4583-979a-f2d89249b678_8min,98990.0,112965.6835437923
ad886357-8516-4719-85c1-57563ebfbfef_8min,106656.0,68815.00539116412
adc730dd-785f-43c2-ad11-a990b1f1b314_8min,93151.0,94884.12688001203
adec2c5f-719c-42ec-b440-875a43fd221e_8min,103774.0,125877.95396727504
adeebfbf-f99d-405f-ae10-69a8d7274086_8min,135626.0,94660.14166900152
ae28b6ab-29ee-4651-b1d3-20e2e6b27eb0_8min,223795.0,144224.76494559753
aea7a301-0feb-4c85-b215-13872e993134_8min,54791.0,92136.01905422423
aebaaf9b-b410-4f87-a9eb-a1a15ba1e85e_8min,67929.0,50616.51129856173
